URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
https://www.didi.nl/top-met-all-over-prints-donker-blauw-ds1880322011uc,7-11-2018,Product Page, T-shirts & tops ,Top met all-over prints Donker blauw,                     € 14.99                ,                     € 29.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/klassieke-blazer-donker-groen-ds188075201pa,7-11-2018,Product Page, Jassen & blazers ,Klassieke blazer Donker Groen,                     € 34.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-all-over-prints-petrol-ds1880322011uf,7-11-2018,Product Page, T-shirts & tops ,Top met all-over prints Petrol,                     € 14.99                ,                     € 29.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/klassieke-blazer-grijs-ds1880752011ud,7-11-2018,Product Page, Jassen & blazers ,Klassieke blazer Grijs,                     € 34.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-top-met-korte-mouwen-donker-blauw-ds1880312021uc,7-11-2018,Product Page, Basisactie ,Basis top met korte mouwen Donker blauw,00,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-top-met-korte-mouwen-fuchsia-ds188031202jm,7-11-2018,Product Page, T-shirts & tops ,Basis top met korte mouwen Fuchsia,                     € 7.50                ,                     € 15.00                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-bloemenprint-all-over-fuchsia-ds180032201jm,7-11-2018,Product Page, T-shirts & tops ,Top met bloemenprint all-over Fuchsia,                     € 17.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/linnen-blouse-met-bloemenprint-ecru-ds1810622011t3,7-11-2018,Product Page, Look 111 ,Linnen blouse met bloemenprint Ecru,                     € 48.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/blousejurk-met-steekzakken-fuchsia-ds180027201jm,7-11-2018,Product Page, Jurken ,Blousejurk met steekzakken Fuchsia,                     € 29.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-bloemenprint-all-over-donker-groen-ds180032201pa,7-11-2018,Product Page, T-shirts & tops ,Top met bloemenprint all-over Donker Groen,                     € 17.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/losvallende-top-met-driekwart-mouwen-zwart-da0080302107a,7-11-2018,Product Page, T-shirts & tops ,Losvallende top met driekwart mouwen Zwart,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/linnen-a-lijn-jurk-donker-blauw-ds1810252031uc?utm_source=emark&utm_medium=email&utm_campaign=test-springsummermagazinewk17-mailing-2&utm_content=nl-wk17-di-b&emarkconv=346F165F3796F733334717F410292F1866797699F17442011,7-11-2018,Product Page, Look 6 ,Linnen A-lijn jurk Donker blauw,                     € 50.00                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/gestreepte-jurk-donker-blauw-ds1880262081uc,7-11-2018,Product Page, Look 79 ,Gestreepte jurk Donker blauw,                     € 48.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/gestreepte-jurk-ecru-ds1880262081t3?utm_source=emark&utm_medium=email&utm_campaign=test-springsummermagazinewk17-mailing-2&utm_content=nl-wk17-di-b&emarkconv=346F165F3796F733334717F410292F1866797699F17442011,7-11-2018,Product Page, Look 76 ,Gestreepte jurk Ecru,                     € 48.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/blouse-van-rayon-zwart-ds1820602027a,7-11-2018,Product Page, Blouses & tunieken ,Blouse van rayon Zwart,                     € 15.00                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/blouse-van-rayon-wit-ds1820602026a,7-11-2018,Product Page, Look 88 ,Blouse van rayon Wit,                     € 15.00                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-kanten-details-grijs-melange-ds1800302011i3,7-11-2018,Product Page, T-shirts & tops ,Top met kanten details Grijs melange,                     € 17.49                ,                     € 34.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/cardigan-met-botanische-print-donker-blauw-ds1810772081uc,7-11-2018,Product Page, Truien & vesten ,Cardigan met botanische print Donker blauw,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/cardigan-met-botanische-print-grijs-ds1810772081ud,7-11-2018,Product Page, Truien & vesten ,Cardigan met botanische print Grijs,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/casual-sweater-met-bloemenprint-ecru-ds1810522091t3,7-11-2018,Product Page, Look 94 ,Casual sweater met bloemenprint Ecru,                     € 34.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/vest-van-doorzichtig-kant-donker-blauw-ds1820772041uc,7-11-2018,Product Page, Look 37 ,Vest van doorzichtig  kant Donker blauw,                     € 29.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/kanten-jurk-met-bies-ecru-ds1820252031t3,7-11-2018,Product Page, Jurken & rokken ,Kanten jurk met bies Ecru,                     € 30.00                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/vest-van-doorzichtig-kant-ecru-ds1820772041t3,7-11-2018,Product Page, Truien & vesten ,Vest van doorzichtig  kant Ecru,                     € 29.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
