URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Presentatie Trainingspak 2018-2019 Black White,134.99,NA,6,TPAK000580,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Presentatie Trainingspak 2018-2019 Power Red,134.99,NA,7,TPAK000581,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Trainingstrui 2018-2019 Black White,74.95,NA,8,CJ8312,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Trainingstrui 2018-2019 Power Red White ,74.99,NA,9,CJ8310,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Presentatie Trainingsjack 2018-2019 Black White,79.99,NA,10,CJ8587,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike_Zwart,7-16-2018,List Page,Schroefnop,Adidas Kaiser 5 Cup,64.95,100.00,1,33200,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike_Zwart,7-16-2018,List Page,Schroefnop,Adidas Mundial World Cup,96.95,150.00,2,407028.9003,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike_Zwart,7-16-2018,List Page,Schroefnop,Nike The Nike Premier II Sg-Pro Anti Clog Black Volt Black,89.99,120.00,3,921397-001,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike_Zwart,7-16-2018,List Page,Schroefnop,adidas NEMEZIZ 17+ SG Core Black Core Black Solar Red,149.99,300.00,4,CP8939,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike_Zwart,7-16-2018,List Page,Schroefnop,adidas Copa 18.1 SG Core Black Future White Reacor,119.99,200.00,5,CP8947,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas NEMEZIZ 17+ SG Aerogreen Hire Green,179.99,300.00,1,CP8941,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas X 17+ SG Aero Green Unitiy Ink,199.99,300.00,2,CP9132,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas Predator 18.1 SG Future White Core Black Reacor,109.99,220.00,3,CP9261,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas KAISER 5 CUP White Black,49.99,100.00,4,B34256,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas X 17+ SG Grey Reacor Core Black,179.99,300.00,5,CP9131,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,Nike Mercurial Superfly 6 Elite SGpro Total Orange Black,179.99,270.00,6,AH7366-810,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,adidas Predator 18+ SG Unity Ink Aero Green,194.99,300.00,7,CP9246,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,Adidas Kaiser 5 Cup,64.95,100.00,8,33200,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalschoenen/schroefnop/_adidas_Nike,7-16-2018,List Page,Schroefnop,Adidas Mundial World Cup,96.95,150.00,9,407028.9003,NA,NA,NA,NA,NA,1
